work_year,job_title_frequency,job_category_frequency,salary_in_usd,experience_level,is_fulltime,company_size,work_setting_Hybrid,work_setting_In-person,work_setting_Remote,is_salary_usd,is_working_in_resident_country,currency_frequency,employment_rate_year,inflation_employment_year,price_level_year
2023,0.2346338856226617,0.2415820416889364,247300,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,139700,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,240000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,180000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,130000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,101570,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,210000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,165000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0038482095136290755,0.15264564404061998,170200,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0038482095136290755,0.15264564404061998,83900,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.029075360769641904,0.3221806520577231,222200,3,1,3,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.029075360769641904,0.3221806520577231,136000,3,1,3,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,169000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,91000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,135000,1,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,110000,1,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,129192,3,1,2,False,True,False,0,1,0.03709246392303581,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.2346338856226617,0.2415820416889364,98432,3,1,2,False,True,False,0,1,0.03709246392303581,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.0038482095136290755,0.15264564404061998,369120,2,1,2,False,True,False,0,1,0.03709246392303581,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.0038482095136290755,0.15264564404061998,40680,2,1,2,False,True,False,0,1,0.03709246392303581,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.028754676643506148,0.3221806520577231,150000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.028754676643506148,0.3221806520577231,130000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,128000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,81500,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.022768572955638697,0.02768572955638696,306000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.022768572955638697,0.02768572955638696,204000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,185900,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,129300,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,204500,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,142200,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,75577,2,1,2,False,True,False,0,1,0.036344200962052375,5.423412716569557,-0.09988014787477276,-1.8646666980199595
2023,0.2346338856226617,0.2415820416889364,18000,1,1,2,True,False,False,1,1,0.9183324425440941,-2.875037288107441e-15,0.19155216170844097,-7.569786304310869
2023,0.14836985569214323,0.15574559059326562,369120,2,1,2,False,True,False,0,1,0.03709246392303581,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.14836985569214323,0.15574559059326562,61520,2,1,2,False,True,False,0,1,0.03709246392303581,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.0035275253874933192,0.05376803848209514,270000,4,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0035275253874933192,0.05376803848209514,200000,4,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,204500,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,142200,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,92280,2,1,2,False,True,False,0,1,0.03709246392303581,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.14836985569214323,0.15574559059326562,67672,2,1,2,False,True,False,0,1,0.03709246392303581,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.2346338856226617,0.2415820416889364,188600,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,111550,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,230000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,160000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,247300,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,139700,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0038482095136290755,0.15264564404061998,360000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0038482095136290755,0.15264564404061998,240000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0019241047568145377,0.2415820416889364,129100,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0019241047568145377,0.2415820416889364,111400,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,135000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,110000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,214500,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,132600,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,120000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,100000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,242921,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,170045,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,225000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,175000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,180000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,162000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.022768572955638697,0.02768572955638696,175000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.022768572955638697,0.02768572955638696,90000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,156450,1,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,119200,1,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,245000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,185000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,214500,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,132600,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,154800,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,76300,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,178600,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,88600,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.028754676643506148,0.3221806520577231,248100,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.028754676643506148,0.3221806520577231,145900,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,93919,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,51962,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,207345,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,180300,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,200000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,140000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.027365045430251204,0.05376803848209514,205000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.027365045430251204,0.05376803848209514,167500,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,140000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,110000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,228045,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,198300,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,150000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,140000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,100000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,75000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,48585,3,1,2,False,True,False,0,1,0.036344200962052375,-3.567037049290924,-0.5331502355060903,-3.7050278613396075
2023,0.21261357562800642,0.3221806520577231,38868,3,1,2,False,True,False,0,1,0.036344200962052375,-3.567037049290924,-0.5331502355060903,-3.7050278613396075
2023,0.005558524853019776,0.03345804382683057,100000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.005558524853019776,0.03345804382683057,75000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,78125,2,1,2,False,True,False,0,1,0.036344200962052375,-0.30955265831959267,2.2781188497129716,-4.809244559331397
2023,0.21261357562800642,0.3221806520577231,40423,2,1,2,False,True,False,0,1,0.036344200962052375,-0.30955265831959267,2.2781188497129716,-4.809244559331397
2023,0.0023516835916622125,0.02768572955638696,140000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0023516835916622125,0.02768572955638696,100000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0040619989310529125,0.05376803848209514,125000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0040619989310529125,0.05376803848209514,120000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.005772314270443613,0.03345804382683057,127000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.005772314270443613,0.03345804382683057,99000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,130000,2,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,120000,2,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.005772314270443613,0.03345804382683057,194500,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.005772314270443613,0.03345804382683057,132320,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,135000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,90000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,223602,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,143520,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.008123997862105825,0.15264564404061998,180000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.008123997862105825,0.15264564404061998,140000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,180000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,162000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,121809,3,1,2,False,False,True,0,1,0.03709246392303581,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.2346338856226617,0.2415820416889364,83667,3,1,2,False,False,True,0,1,0.03709246392303581,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.14836985569214323,0.15574559059326562,120350,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,74400,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,185000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,123000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,140000,2,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,90000,2,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,214500,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,132600,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,154000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,103000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,90000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,80000,3,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.014110101549973277,0.05376803848209514,140000,4,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.014110101549973277,0.05376803848209514,100000,4,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,170000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,100000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,115000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,105000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,296100,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,144500,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,220000,1,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,187000,1,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,118600,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,96800,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,100000,1,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.1059326563335115,0.15264564404061998,48585,2,1,2,False,False,True,0,0,0.036344200962052375,2.0105634102895715,0.805443794822891,-1.4045764071900477
2023,0.14836985569214323,0.15574559059326562,142000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,128000,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0019241047568145377,0.2415820416889364,99500,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.0019241047568145377,0.2415820416889364,53300,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,210000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,165000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.028754676643506148,0.3221806520577231,172000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.028754676643506148,0.3221806520577231,125000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,250000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,190000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.015392838054516302,0.3221806520577231,245000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.015392838054516302,0.3221806520577231,245000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.022768572955638697,0.02768572955638696,234900,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.022768572955638697,0.02768572955638696,68400,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,155000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.21261357562800642,0.3221806520577231,139000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,142000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,128000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.015392838054516302,0.3221806520577231,172000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.015392838054516302,0.3221806520577231,125000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,128000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,81500,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,167500,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,106500,2,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,150000,2,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,100000,2,1,2,False,False,True,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,139600,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.14836985569214323,0.15574559059326562,85700,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2020,0.00021378941742383753,0.2415820416889364,100000,1,1,1,False,True,False,1,1,0.9183324425440941,-2.875037288107441e-15,-4.162110996591951e-16,-4.653775539611558e-16
2023,0.2346338856226617,0.2415820416889364,143000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.2346338856226617,0.2415820416889364,95000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.014110101549973277,0.05376803848209514,145000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
2023,0.014110101549973277,0.05376803848209514,130000,3,1,2,False,True,False,1,1,0.9183324425440941,-0.02730639550887255,-0.27163683222989865,0.4357847561296003
